"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"09000","Connecticut","1","CA1","3","...","Per capita personal income (dollars) 2/",4898,5160,5393,5799,6310,6871,7361,7938,8740,9713,10901,12351,13797,14849,15765,17564,18727,20025,21739,23793,25740,26415,26517,28553,29463,30170,31712,33130,35201,37543,39150,42198,43686,43214,43763,46627,48831,52513,55616,56080,53771,55216,57547,60223,60658
"09998","Connecticut (Metropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",14028810,14977844,15759227,16971028,18447641,20131067,21626196,23309063,25673364,28578121,32125615,36547516,41037202,44328567,47448338,53129034,57022224,61385330,67063881,74005711,80298940,82646807,83273796,89639364,92683176,95065308,100192861,105063491,112025151,120123603,126018007,136858603,142586822,142121385,144919615,155003844,162888603,175680335,186535971,188962403,182030170,187999349,196590222,205792946,207522579
"09998","Connecticut (Metropolitan Portion)","1","CA1","2","...","Population (persons) 1/",2858010,2894354,2916369,2923702,2922002,2929569,2936025,2935834,2939646,2941119,2944295,2955940,2970084,2979583,3001641,3018989,3038737,3058654,3079778,3102132,3110649,3117505,3127426,3124451,3132028,3138533,3145886,3157449,3169578,3184846,3205073,3229180,3248717,3272775,3296912,3307493,3318044,3327778,3337404,3355404,3371792,3389464,3400002,3404249,3409156
"09998","Connecticut (Metropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",4909,5175,5404,5805,6313,6872,7366,7940,8733,9717,10911,12364,13817,14877,15807,17598,18765,20069,21776,23856,25814,26511,26627,28690,29592,30290,31849,33275,35344,37717,39318,42382,43890,43425,43956,46864,49092,52792,55893,56316,53986,55466,57821,60452,60872
"09999","Connecticut (Nonmetropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",664331,700763,752659,829654,918339,1001461,1080210,1187797,1323629,1481736,1665369,1903495,2130106,2282483,2406115,2723163,2925114,3171301,3527564,3842333,4214804,4309016,4309266,4606594,4814061,4982842,5222376,5480624,5876109,6221913,6558008,7112161,7380272,7344803,7564467,8009255,8360429,9031496,9638438,9873691,9492088,9630853,9942859,10515503,10609163
"09999","Connecticut (Nonmetropolitan Portion)","1","CA1","2","...","Population (persons) 1/",141990,144428,145079,145915,147138,146215,148701,150150,149083,153720,155612,157234,158753,159431,160714,161025,162394,165087,167512,169822,172755,174462,175469,176261,177147,177588,178258,179236,179770,180506,181328,182597,184118,185974,187424,188601,188912,189682,189866,190175,190015,189746,188946,187516,186924
"09999","Connecticut (Nonmetropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",4679,4852,5188,5686,6241,6849,7264,7911,8878,9639,10702,12106,13418,14316,14971,16911,18012,19210,21059,22626,24398,24699,24559,26135,27176,28058,29297,30578,32687,34469,36167,38950,40084,39494,40360,42467,44256,47614,50764,51919,49954,50757,52623,56078,56757
"10000","Delaware","2","CA1","1","...","Personal income (thousands of dollars)",2445633,2606227,2852424,3133305,3467373,3755784,4049435,4412122,4748292,5211190,5721362,6427223,7074773,7623902,8162134,8994320,9804756,10429474,11268444,12319420,13715493,14402033,15232618,15921943,16542048,17195737,18211741,19481028,20348037,22083010,23248811,25240496,27041034,28141556,28998703,30880398,32397278,34607719,35698470,36590354,36423315,36860326,38767723,40378899,41487286
"10000","Delaware","2","CA1","2","...","Population (persons) 1/",540000,550332,565207,573821,579078,583150,588756,592755,594821,598188,598830,594919,595974,599148,605459,611565,618279,627559,636946,647621,658274,669567,683080,694925,706378,717545,729734,740977,751487,763335,774990,786373,795699,806169,818003,830803,845150,859268,871749,883874,891730,899711,907985,917053,925749
"10000","Delaware","2","CA1","3","...","Per capita personal income (dollars) 2/",4529,4736,5047,5460,5988,6441,6878,7443,7983,8712,9554,10804,11871,12725,13481,14707,15858,16619,17691,19023,20836,21509,22300,22912,23418,23965,24957,26291,27077,28930,29999,32097,33984,34908,35451,37169,38333,40276,40950,41398,40846,40969,42696,44031,44815
"10998","Delaware (Metropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",2445633,2606227,2852424,3133305,3467373,3755784,4049435,4412122,4748292,5211190,5721362,6427223,7074773,7623902,8162134,8994320,9804756,10429474,11268444,12319420,13715493,14402033,15232618,15921943,16542048,17195737,18211741,19481028,20348037,22083010,23248811,25240496,27041034,28141556,28998703,30880398,32397278,34607719,35698470,36590354,36423315,36860326,38767723,40378899,41487286
"10998","Delaware (Metropolitan Portion)","2","CA1","2","...","Population (persons) 1/",540000,550332,565207,573821,579078,583150,588756,592755,594821,598188,598830,594919,595974,599148,605459,611565,618279,627559,636946,647621,658274,669567,683080,694925,706378,717545,729734,740977,751487,763335,774990,786373,795699,806169,818003,830803,845150,859268,871749,883874,891730,899711,907985,917053,925749
"10998","Delaware (Metropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",4529,4736,5047,5460,5988,6441,6878,7443,7983,8712,9554,10804,11871,12725,13481,14707,15858,16619,17691,19023,20836,21509,22300,22912,23418,23965,24957,26291,27077,28930,29999,32097,33984,34908,35451,37169,38333,40276,40950,41398,40846,40969,42696,44031,44815
"10999","Delaware (Nonmetropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10999","Delaware (Nonmetropolitan Portion)","2","CA1","2","...","Population (persons) 1/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10999","Delaware (Nonmetropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","CA1","1","...","Personal income (thousands of dollars)",3724835,4129474,4597223,4990553,5251389,5697134,6186537,6547812,7029773,7488870,7903154,8349742,8966035,9563552,9974818,10896831,11545965,12130896,12779361,14038369,14961717,15566386,16264648,17181057,17903661,18312617,18422635,19179658,20194722,21457721,22461324,24715785,25892206,26226303,27331007,29345970,31621269,34442599,36893977,40476523,40135458,42014483,45916115,48108756,48696519
"11000","District of Columbia","2","CA1","2","...","Population (persons) 1/",762000,755087,750641,743775,733674,720755,710308,696305,681768,670046,655616,638284,636893,634174,632433,633382,634549,638269,636930,630432,624168,605321,600870,597565,595301,589239,580517,572377,567736,565230,570213,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,605125,619624,633427,646449
"11000","District of Columbia","2","CA1","3","...","Per capita personal income (dollars) 2/",4888,5469,6124,6710,7158,7904,8710,9404,10311,11177,12055,13082,14078,15080,15772,17204,18196,19006,20064,22268,23971,25716,27068,28752,30075,31078,31735,33509,35571,37963,39391,43206,45069,45758,48075,51688,55756,60354,64230,69759,67770,69431,74103,75950,75329
"11998","District of Columbia (Metropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",3724835,4129474,4597223,4990553,5251389,5697134,6186537,6547812,7029773,7488870,7903154,8349742,8966035,9563552,9974818,10896831,11545965,12130896,12779361,14038369,14961717,15566386,16264648,17181057,17903661,18312617,18422635,19179658,20194722,21457721,22461324,24715785,25892206,26226303,27331007,29345970,31621269,34442599,36893977,40476523,40135458,42014483,45916115,48108756,48696519
"11998","District of Columbia (Metropolitan Portion)","2","CA1","2","...","Population (persons) 1/",762000,755087,750641,743775,733674,720755,710308,696305,681768,670046,655616,638284,636893,634174,632433,633382,634549,638269,636930,630432,624168,605321,600870,597565,595301,589239,580517,572377,567736,565230,570213,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,605125,619624,633427,646449
"11998","District of Columbia (Metropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",4888,5469,6124,6710,7158,7904,8710,9404,10311,11177,12055,13082,14078,15080,15772,17204,18196,19006,20064,22268,23971,25716,27068,28752,30075,31078,31735,33509,35571,37963,39391,43206,45069,45758,48075,51688,55756,60354,64230,69759,67770,69431,74103,75950,75329
"11999","District of Columbia (Nonmetropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11999","District of Columbia (Nonmetropolitan Portion)","2","CA1","2","...","Population (persons) 1/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11999","District of Columbia (Nonmetropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12000","Florida","5","CA1","1","...","Personal income (thousands of dollars)",25165121,28474028,31975467,36785616,42791356,48155185,52615177,57318416,64165786,74157748,85157953,100141520,115796294,125234230,139213544,154925887,170315749,184197417,199365500,218659366,244034746,259952130,270160317,286331154,304130045,320281697,344059964,365997993,387625072,418527171,439260618,474532877,499645523,518146194,542976520,593045432,646923442,702930382,731382859,735700997,696682934,725160439,767448404,792950493,811376557
"12000","Florida","5","CA1","2","...","Population (persons) 1/",6641000,6845353,7163026,7520324,7927099,8317034,8541660,8695356,8888958,9131554,9470585,9839835,10192775,10471405,10749849,11039925,11351120,11667503,11997282,12306400,12637718,13033307,13369798,13650553,13927185,14239444,14537875,14853360,15186304,15486559,15759421,16047515,16356966,16689370,17004085,17415318,17842038,18166990,18367842,18527305,18652644,18846054,19083482,19320749,19552860
"12000","Florida","5","CA1","3","...","Per capita personal income (dollars) 2/",3789,4160,4464,4891,5398,5790,6160,6592,7219,8121,8992,10177,11361,11960,12950,14033,15004,15787,16618,17768,19310,19945,20207,20976,21837,22493,23666,24641,25525,27025,27873,29570,30546,31046,31932,34053,36258,38693,39819,39709,37350,38478,40215,41041,41497
"12998","Florida (Metropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",24226900,27442260,30812225,35476956,41258024,46445894,50734067,55271628,61949249,71618886,82306705,96881965,112107469,121196548,134767701,150074051,165041623,178481294,193256512,211854590,236561398,251975247,261783406,277444004,294663532,310429072,333502193,354907957,375960466,406035349,426373472,460903330,485219506,503643521,527767039,576511108,628996035,683828653,711326142,715434618,677073562,704580024,746249351,771705218,789704296
"12998","Florida (Metropolitan Portion)","5","CA1","2","...","Population (persons) 1/",6305819,6505719,6810328,7154539,7547862,7926920,8135849,8283755,8469842,8698790,9027356,9389785,9732535,10000671,10270571,10552611,10857120,11164937,11484406,11787451,12105871,12492827,12815665,13086145,13349294,13649058,13935279,14238973,14562236,14853987,15119214,15401885,15708492,16035909,16343037,16743745,17160155,17475175,17669388,17821678,17946559,18139246,18378497,18617361,18850224
"12998","Florida (Metropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",3842,4218,4524,4959,5466,5859,6236,6672,7314,8233,9117,10318,11519,12119,13122,14222,15201,15986,16828,17973,19541,20170,20427,21201,22073,22744,23932,24925,25817,27335,28201,29925,30889,31407,32293,34431,36654,39131,40258,40144,37727,38843,40604,41451,41894
"12999","Florida (Nonmetropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",938221,1031768,1163242,1308660,1533332,1709291,1881110,2046788,2216537,2538862,2851248,3259555,3688825,4037682,4445843,4851836,5274126,5716123,6108988,6804776,7473348,7976883,8376911,8887150,9466513,9852625,10557771,11090036,11664606,12491822,12887146,13629547,14426017,14502673,15209481,16534324,17927407,19101729,20056717,20266379,19609372,20580415,21199053,21245275,21672261
"12999","Florida (Nonmetropolitan Portion)","5","CA1","2","...","Population (persons) 1/",335181,339634,352698,365785,379237,390114,405811,411601,419116,432764,443229,450050,460240,470734,479278,487314,494000,502566,512876,518949,531847,540480,554133,564408,577891,590386,602596,614387,624068,632572,640207,645630,648474,653461,661048,671573,681883,691815,698454,705627,706085,706808,704985,703388,702636
"12999","Florida (Nonmetropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",2799,3038,3298,3578,4043,4382,4635,4973,5289,5867,6433,7243,8015,8577,9276,9956,10676,11374,11911,13113,14052,14759,15117,15746,16381,16688,17520,18051,18691,19748,20130,21110,22246,22194,23008,24620,26291,27611,28716,28721,27772,29117,30070,30204,30844
"13000","Georgia","5","CA1","1","...","Personal income (thousands of dollars)",14943824,16272040,17970425,20160391,22772857,24985794,27002936,29983586,33146677,37616122,42104877,46906132,53067988,57476019,63080982,71465624,78371995,85518525,92034657,100313741,108122199,115480870,121039193,131234717,139391348,150218176,162069869,175077195,186443377,204504461,218041177,235896210,247734944,254266681,262808717,276303742,294551609,315031756,332359009,339900478,330460329,333559272,357306323,369149416,378156381
"13000","Georgia","5","CA1","2","...","Population (persons) 1/",4551000,4605421,4710272,4807151,4906940,4994870,5058535,5126155,5211771,5286148,5391265,5486174,5568346,5649788,5728248,5834943,5962639,6084645,6208479,6316139,6411117,6512602,6653005,6817203,6978240,7157165,7328413,7501069,7685099,7863536,8045965,8227303,8377038,8508256,8622793,8769252,8925922,9155813,9349988,9504843,9620846,9713248,9810181,9915646,9992167
"13000","Georgia","5","CA1","3","...","Per capita personal income (dollars) 2/",3284,3533,3815,4194,4641,5002,5338,5849,6360,7116,7810,8550,9530,10173,11012,12248,13144,14055,14824,15882,16865,17732,18193,19251,19975,20989,22115,23340,24260,26007,27099,28672,29573,29885,30478,31508,33000,34408,35546,35761,34348,34341,36422,37229,37845
"13998","Georgia (Metropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",12123134,13203297,14554885,16320531,18299085,20133611,21793859,24208696,27023741,30542976,34186639,38457355,43317733,47008968,51801315,58744447,64953947,71153605,76835463,83820828,90153264,96543511,100918025,109662425,116734572,125645152,135952478,147382516,157321565,173559489,185613828,201952456,212133501,217943968,224994547,236556123,252687229,271422230,286253462,291567557,282840332,285487815,306401416,316474003,324143812
"13998","Georgia (Metropolitan Portion)","5","CA1","2","...","Population (persons) 1/",3392114,3446237,3530776,3610016,3689155,3765820,3813908,3870574,3942715,4011118,4099757,4183497,4254868,4326696,4401791,4499542,4618325,4734648,4851143,4951987,5037159,5131029,5250283,5393273,5531665,5689755,5837562,5983875,6140211,6295813,6458549,6621049,6755164,6871717,6969894,7099041,7237430,7439779,7608198,7743891,7851961,7936491,8034519,8141149,8219945
"13998","Georgia (Metropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",3574,3831,4122,4521,4960,5346,5714,6255,6854,7615,8339,9193,10181,10865,11768,13056,14064,15028,15839,16927,17898,18816,19221,20333,21103,22083,23289,24630,25622,27567,28739,30502,31403,31716,32281,33322,34914,36483,37624,37651,36022,35972,38136,38873,39434
"13999","Georgia (Nonmetropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",2820690,3068743,3415540,3839860,4473772,4852183,5209077,5774890,6122936,7073146,7918238,8448777,9750255,10467051,11279667,12721177,13418048,14364920,15199194,16492913,17968935,18937359,20121168,21572292,22656776,24573024,26117391,27694679,29121812,30944972,32427349,33943754,35601443,36322713,37814170,39747619,41864380,43609526,46105547,48332921,47619997,48071457,50904907,52675413,54012569
